Plate,Well,QCFlag_isSaturated,QCFlag_isBlurry
41754,p23,0,0
41754,p24,0,0
41755,a01,0,0
41755,a02,0,0
41755,a03,0,0
41755,a04,0,0
41755,a05,0,0
41755,a06,0,0
41755,a07,0,0
41755,a08,0,0
41755,a09,0,0
41755,a10,0,0
41755,a11,0,0
41755,a12,0,0
41755,a13,0,0
41755,a14,0,0
41755,a15,0,0
41755,a16,0,0
41755,a17,0,0
41755,a18,0,0
41755,a19,0,0
41755,a20,1,0
41755,a21,0,0
41755,a22,0,0
41755,a23,0,0
41755,a24,0,0
41755,b01,0,0
41755,b02,0,0
41755,b03,0,0
41755,b04,0,0
41755,b05,0,0
41755,b06,0,0
41755,b07,0,0
41755,b08,0,0
41755,b09,0,0
41755,b10,0,0
41755,b11,0,0
41755,b12,1,0
41755,b13,0,0
41755,b14,0,0
41755,b15,0,0
41755,b16,0,0
41755,b17,0,0
41755,b18,0,0
41755,b19,0,0
41755,b20,0,0
41755,b21,0,0
41755,b22,0,0
41755,b23,0,0
41755,b24,0,0
41755,c01,0,0
41755,c02,1,0
41755,c03,0,0
41755,c04,0,0
41755,c05,0,0
41755,c06,0,0
41755,c07,0,0
41755,c08,0,0
41755,c09,1,0
41755,c10,0,0
41755,c11,0,0
41755,c12,0,0
41755,c13,0,0
41755,c14,0,0
41755,c15,0,0
41755,c16,1,0
41755,c17,1,0
41755,c18,0,0
41755,c19,0,0
41755,c20,0,0
41755,c21,0,0
41755,c22,0,0
41755,c23,0,0
41755,c24,1,0
41755,d01,0,0
41755,d02,0,0
41755,d03,0,0
41755,d04,0,0
41755,d05,0,0
41755,d06,0,0
41755,d07,0,0
41755,d08,0,0
41755,d09,0,0
41755,d10,2,0
41755,d11,0,0
41755,d12,0,0
41755,d13,0,0
41755,d14,0,0
41755,d15,0,0
41755,d16,0,0
41755,d17,0,0
41755,d18,0,0
41755,d19,0,0
41755,d20,0,0
41755,d21,0,0
41755,d22,0,0
41755,d23,0,0
41755,d24,0,0
41755,e01,0,0
41755,e02,0,0
41755,e03,0,0
41755,e04,0,0
41755,e05,0,0
41755,e06,0,0
41755,e07,0,0
41755,e08,0,0
41755,e09,0,0
41755,e10,0,0
41755,e11,0,0
41755,e12,0,0
41755,e13,1,0
41755,e14,0,0
41755,e15,0,0
41755,e16,0,0
41755,e17,0,0
41755,e18,1,0
41755,e19,1,0
41755,e20,0,0
41755,e21,0,0
41755,e22,0,0
41755,e23,0,0
41755,e24,0,0
41755,f01,1,0
41755,f02,0,0
41755,f03,0,0
41755,f04,0,0
41755,f05,1,0
41755,f06,0,0
41755,f07,0,0
41755,f08,0,0
41755,f09,0,0
41755,f10,2,0
41755,f11,0,0
41755,f12,0,0
41755,f13,1,0
41755,f14,0,0
41755,f15,0,0
41755,f16,0,0
41755,f17,0,0
41755,f18,0,0
41755,f19,0,0
41755,f20,0,0
41755,f21,0,0
41755,f22,0,0
41755,f23,0,0
41755,f24,0,0
41755,g01,0,0
41755,g02,0,0
41755,g03,0,0
41755,g04,0,0
41755,g05,0,0
41755,g06,0,0
41755,g07,0,0
41755,g08,0,0
41755,g09,0,0
41755,g10,0,0
41755,g11,0,0
41755,g12,0,0
41755,g13,0,0
41755,g14,0,0
41755,g15,0,0
41755,g16,1,0
41755,g17,1,0
41755,g18,0,0
41755,g19,0,0
41755,g20,0,0
41755,g21,0,0
41755,g22,0,0
41755,g23,0,0
41755,g24,0,0
41755,h01,0,0
41755,h02,0,0
41755,h03,0,0
41755,h04,0,0
41755,h05,0,0
41755,h06,0,0
41755,h07,0,0
41755,h08,0,0
41755,h09,0,0
41755,h10,0,0
41755,h11,0,0
41755,h12,0,0
41755,h13,0,0
41755,h14,1,0
41755,h15,0,0
41755,h16,0,0
41755,h17,0,0
41755,h18,0,0
41755,h19,0,0
41755,h20,1,0
41755,h21,0,0
41755,h22,0,0
41755,h23,0,0
41755,h24,0,0
41755,i01,0,0
41755,i02,0,0
41755,i03,0,0
41755,i04,0,0
41755,i05,2,0
41755,i06,0,0
41755,i07,0,0
41755,i08,0,0
41755,i09,0,0
41755,i10,1,0
41755,i11,0,0
41755,i12,0,0
41755,i13,0,0
41755,i14,0,0
41755,i15,0,0
41755,i16,0,0
41755,i17,0,0
41755,i18,0,0
41755,i19,0,0
41755,i20,0,0
41755,i21,0,0
41755,i22,0,0
41755,i23,2,0
41755,i24,1,0
41755,j01,0,0
41755,j02,1,0
41755,j03,0,0
41755,j04,0,0
41755,j05,0,0
41755,j06,0,0
41755,j07,0,0
41755,j08,1,0
41755,j09,0,0
41755,j10,0,0
41755,j11,1,0
41755,j12,0,0
41755,j13,0,0
41755,j14,1,0
41755,j15,0,0
41755,j16,0,0
41755,j17,0,0
41755,j18,0,0
41755,j19,0,0
41755,j20,0,0
41755,j21,0,0
41755,j22,0,0
41755,j23,1,0
41755,j24,0,0
41755,k01,0,0
41755,k02,0,0
41755,k03,0,0
41755,k04,0,0
41755,k05,0,0
41755,k06,0,0
41755,k07,0,0
41755,k08,1,0
41755,k09,0,0
41755,k10,1,0
41755,k11,0,0
41755,k12,0,0
41755,k13,0,0
41755,k14,0,0
41755,k15,0,0
41755,k16,0,0
41755,k17,0,0
41755,k18,0,0
41755,k19,0,0
41755,k20,0,0
41755,k21,0,0
41755,k22,2,0
41755,k23,0,0
41755,k24,0,0
41755,l01,0,0
41755,l02,0,0
41755,l03,0,0
41755,l04,0,0
41755,l05,0,0
41755,l06,0,0
41755,l07,0,0
41755,l08,0,0
41755,l09,0,0
41755,l10,0,0
41755,l11,0,0
41755,l12,0,0
41755,l13,0,0
41755,l14,0,0
41755,l15,0,0
41755,l16,1,0
41755,l17,0,0
41755,l18,0,0
41755,l19,0,0
41755,l20,0,0
41755,l21,0,0
41755,l22,0,0
41755,l23,1,0
41755,l24,1,0
41755,m01,0,0
41755,m02,0,0
41755,m03,0,0
41755,m04,0,0
41755,m05,0,0
41755,m06,0,0
41755,m07,0,0
41755,m08,0,0
41755,m09,0,0
41755,m10,0,0
41755,m11,0,0
41755,m12,0,0
41755,m13,0,0
41755,m14,0,0
41755,m15,0,0
41755,m16,1,0
41755,m17,0,0
41755,m18,0,0
41755,m19,0,0
41755,m20,0,0
41755,m21,0,0
41755,m22,0,0
41755,m23,0,0
41755,m24,1,0
41755,n01,0,0
41755,n02,1,0
41755,n03,0,0
41755,n04,0,0
41755,n05,0,0
41755,n06,0,0
41755,n07,0,0
41755,n08,0,0
41755,n09,0,0
41755,n10,0,0
41755,n11,1,0
41755,n12,0,0
41755,n13,0,0
41755,n14,0,0
41755,n15,1,0
41755,n16,0,0
41755,n17,0,0
41755,n18,0,0
41755,n19,0,0
41755,n20,0,0
41755,n21,0,0
41755,n22,1,0
41755,n23,0,0
41755,n24,0,0
41755,o01,0,0
41755,o02,0,0
41755,o03,0,0
41755,o04,0,0
41755,o05,0,0
41755,o06,0,0
41755,o07,0,0
41755,o08,0,0
41755,o09,0,0
41755,o10,0,0
41755,o11,0,0
41755,o12,0,0
41755,o13,1,0
41755,o14,0,0
41755,o15,0,0
41755,o16,0,0
41755,o17,0,0
41755,o18,0,0
41755,o19,0,0
41755,o20,0,0
41755,o21,1,0
41755,o22,1,0
41755,o23,0,0
41755,o24,1,0
41755,p01,0,0
41755,p02,0,0
41755,p03,0,0
41755,p04,0,0
41755,p05,0,0
41755,p06,0,0
41755,p07,0,0
41755,p08,0,0
41755,p09,0,0
41755,p10,1,0
41755,p11,0,0
41755,p12,0,0
41755,p13,0,0
41755,p14,0,0
41755,p15,0,0
41755,p16,0,0
41755,p17,0,0
41755,p18,0,0
41755,p19,0,0
41755,p20,0,0
41755,p21,0,0
41755,p22,1,0
41755,p23,0,0
41755,p24,0,0
41756,a01,1,0
41756,a02,0,0
41756,a03,0,0
41756,a04,0,0
41756,a05,0,0
41756,a06,0,0
41756,a07,2,0
41756,a08,0,0
41756,a09,0,0
41756,a10,0,0
41756,a11,0,0
41756,a12,0,0
41756,a13,0,0
41756,a14,0,0
41756,a15,0,0
41756,a16,0,0
41756,a17,0,0
41756,a18,0,0
41756,a19,0,0
41756,a20,0,0
41756,a21,0,0
41756,a22,0,0
41756,a23,0,0
41756,a24,0,0
41756,b01,0,0
41756,b02,0,0
41756,b03,0,0
41756,b04,0,0
41756,b05,0,0
41756,b06,0,0
41756,b07,0,0
41756,b08,0,0
41756,b09,0,0
41756,b10,1,0
41756,b11,0,0
41756,b12,0,0
41756,b13,0,0
41756,b14,0,0
41756,b15,0,0
41756,b16,0,0
41756,b17,0,0
41756,b18,0,0
41756,b19,0,0
41756,b20,0,0
41756,b21,0,0
41756,b22,0,0
41756,b23,0,0
41756,b24,0,0
41756,c01,0,0
41756,c02,0,0
41756,c03,0,0
41756,c04,0,0
41756,c05,0,0
41756,c06,0,0
41756,c07,1,0
41756,c08,0,0
41756,c09,0,0
41756,c10,0,0
41756,c11,0,0
41756,c12,0,0
41756,c13,2,0
41756,c14,0,0
41756,c15,0,0
41756,c16,0,0
41756,c17,0,0
41756,c18,0,0
41756,c19,0,0
41756,c20,0,0
41756,c21,0,0
41756,c22,0,0
41756,c23,0,0
41756,c24,0,0
41756,d01,0,0
41756,d02,0,0
41756,d03,0,0
41756,d04,0,0
41756,d05,0,0
41756,d06,0,0
41756,d07,0,0
41756,d08,0,0
41756,d09,0,0
41756,d10,0,0
41756,d11,0,0
41756,d12,0,0
41756,d13,0,0
41756,d14,0,0
41756,d15,0,0
41756,d16,0,0
41756,d17,0,0
41756,d18,0,0
41756,d19,0,0
41756,d20,0,0
41756,d21,0,0
41756,d22,0,0
41756,d23,0,0
41756,d24,0,0
41756,e01,1,0
41756,e02,0,0
41756,e03,0,0
41756,e04,0,0
41756,e05,0,0
41756,e06,0,0
41756,e07,0,0
41756,e08,0,0
41756,e09,0,0
41756,e10,0,0
41756,e11,0,0
41756,e12,0,0
41756,e13,0,0
41756,e14,0,0
41756,e15,0,0
41756,e16,0,0
41756,e17,0,0
41756,e18,0,0
41756,e19,0,0
41756,e20,0,0
41756,e21,0,0
41756,e22,0,0
41756,e23,0,0
41756,e24,0,0
41756,f01,0,0
41756,f02,0,0
41756,f03,0,0
41756,f04,0,0
41756,f05,0,0
41756,f06,0,0
41756,f07,0,0
41756,f08,0,0
41756,f09,0,0
41756,f10,0,0
41756,f11,0,0
41756,f12,0,0
41756,f13,0,0
41756,f14,0,0
41756,f15,0,0
41756,f16,0,0
41756,f17,0,0
41756,f18,0,0
41756,f19,0,0
41756,f20,0,0
41756,f21,0,0
41756,f22,0,0
41756,f23,0,0
41756,f24,0,0
41756,g01,0,0
41756,g02,0,0
41756,g03,0,0
41756,g04,0,0
41756,g05,0,0
41756,g06,0,0
41756,g07,1,0
41756,g08,0,0
41756,g09,0,0
41756,g10,0,0
41756,g11,0,0
41756,g12,0,0
41756,g13,0,0
41756,g14,0,0
41756,g15,0,0
41756,g16,0,0
41756,g17,0,0
41756,g18,0,0
41756,g19,0,0
41756,g20,0,0
41756,g21,0,0
41756,g22,2,0
41756,g23,2,0
41756,g24,0,0
41756,h01,0,0
41756,h02,0,0
41756,h03,0,0
41756,h04,0,0
41756,h05,0,0
41756,h06,0,0
41756,h07,0,0
41756,h08,0,0
41756,h09,0,0
41756,h10,0,0
41756,h11,1,0
41756,h12,0,0
41756,h13,0,0
41756,h14,0,0
41756,h15,0,0
41756,h16,0,0
41756,h17,0,0
41756,h18,0,0
41756,h19,0,0
41756,h20,0,0
41756,h21,0,0
41756,h22,0,0
41756,h23,0,0
41756,h24,0,0
41756,i01,0,0
41756,i02,0,0
41756,i03,1,0
41756,i04,0,0
41756,i05,0,0
41756,i06,0,0
41756,i07,0,0
41756,i08,0,0
41756,i09,0,0
41756,i10,0,0
41756,i11,0,0
41756,i12,0,0
41756,i13,0,0
41756,i14,0,0
41756,i15,0,0
41756,i16,0,0
41756,i17,0,0
41756,i18,0,0
41756,i19,0,0
41756,i20,0,0
41756,i21,0,0
41756,i22,0,0
41756,i23,0,0
41756,i24,0,0
41756,j01,0,0
41756,j02,1,0
41756,j03,0,0
41756,j04,0,0
41756,j05,0,0
41756,j06,1,0
41756,j07,0,0
41756,j08,0,0
41756,j09,0,0
41756,j10,0,0
41756,j11,0,0
41756,j12,0,0
41756,j13,0,0
41756,j14,0,0
41756,j15,0,0
41756,j16,0,0
41756,j17,0,0
41756,j18,0,0
41756,j19,0,0
41756,j20,0,0
41756,j21,1,0
41756,j22,0,0
41756,j23,0,0
41756,j24,0,0
41756,k01,0,0
41756,k02,0,0
41756,k03,0,0
41756,k04,1,0
41756,k05,0,0
41756,k06,0,0
41756,k07,0,0
41756,k08,0,0
41756,k09,0,0
41756,k10,0,0
41756,k11,2,0
41756,k12,0,0
41756,k13,0,0
41756,k14,0,0
41756,k15,0,0
41756,k16,0,0
41756,k17,0,0
41756,k18,0,0
41756,k19,0,0
41756,k20,0,0
41756,k21,0,0
41756,k22,0,0
41756,k23,0,0
41756,k24,0,0
41756,l01,0,0
41756,l02,0,0
41756,l03,0,0
41756,l04,0,0
41756,l05,0,0
41756,l06,0,0
41756,l07,0,0
41756,l08,0,0
41756,l09,0,0
41756,l10,0,0
41756,l11,0,0
41756,l12,0,0
41756,l13,1,0
41756,l14,0,0
41756,l15,0,0
41756,l16,0,0
41756,l17,0,0
41756,l18,0,0
41756,l19,0,0
41756,l20,0,0
41756,l21,0,0
41756,l22,0,0
41756,l23,0,0
41756,l24,0,0
41756,m01,0,0
41756,m02,0,0
41756,m03,0,0
41756,m04,1,0
41756,m05,0,0
41756,m06,1,0
41756,m07,0,0
41756,m08,0,0
41756,m09,0,0
41756,m10,0,0
41756,m11,0,0
41756,m12,0,0
41756,m13,0,0
41756,m14,0,0
41756,m15,0,0
41756,m16,0,0
41756,m17,0,0
41756,m18,0,0
41756,m19,0,0
41756,m20,1,0
41756,m21,0,0
41756,m22,1,0
41756,m23,0,0
41756,m24,0,0
41756,n01,0,0
41756,n02,0,0
41756,n03,1,0
41756,n04,0,0
41756,n05,0,0
41756,n06,0,0
41756,n07,0,0
41756,n08,0,0
41756,n09,0,0
41756,n10,0,0
41756,n11,0,0
41756,n12,0,0
41756,n13,0,0
41756,n14,0,0
41756,n15,0,0
41756,n16,0,0
41756,n17,0,0
41756,n18,0,0
41756,n19,0,0
41756,n20,0,0
41756,n21,0,0
41756,n22,1,0
41756,n23,0,0
41756,n24,0,0
41756,o01,0,0
41756,o02,0,0
41756,o03,0,0
41756,o04,0,0
41756,o05,0,0
41756,o06,0,0
41756,o07,0,0
41756,o08,1,0
41756,o09,0,0
41756,o10,0,0
41756,o11,0,0
41756,o12,0,0
41756,o13,0,0
41756,o14,0,0
41756,o15,0,0
41756,o16,0,0
41756,o17,0,0
41756,o18,0,0
41756,o19,0,0
41756,o20,0,0
41756,o21,0,0
41756,o22,0,0
41756,o23,0,0
41756,o24,0,0
41756,p01,0,0
41756,p02,0,0
41756,p03,0,0
41756,p04,0,0
41756,p05,0,0
41756,p06,0,0
41756,p07,0,0
41756,p08,0,0
41756,p09,0,0
41756,p10,1,0
41756,p11,1,0
41756,p12,0,0
41756,p13,0,0
41756,p14,1,0
41756,p15,0,0
41756,p16,0,0
41756,p17,0,0
41756,p18,0,0
41756,p19,2,0
41756,p20,0,0
41756,p21,0,0
41756,p22,1,0
41756,p23,0,0
41756,p24,0,0
41757,a01,0,0
41757,a02,0,0
41757,a03,0,0
41757,a04,0,0
41757,a05,0,0
41757,a06,0,0
41757,a07,0,0
41757,a08,0,0
41757,a09,0,0
41757,a10,0,0
41757,a11,0,0
41757,a12,0,0
41757,a13,0,0
41757,a14,0,0
41757,a15,0,0
41757,a16,0,0
41757,a17,0,0
41757,a18,0,0
41757,a19,0,0
41757,a20,0,0
41757,a21,0,0
41757,a22,0,0
41757,a23,0,0
41757,a24,0,0
41757,b01,0,0
41757,b02,0,0
41757,b03,0,0
41757,b04,0,0
41757,b05,0,0
41757,b06,0,0
41757,b07,0,0
41757,b08,0,0
41757,b09,0,0
41757,b10,0,0
41757,b11,0,0
41757,b12,0,0
41757,b13,0,0
41757,b14,0,0
41757,b15,0,0
41757,b16,0,0
41757,b17,0,0
41757,b18,0,0
41757,b19,0,0
41757,b20,0,0
41757,b21,0,0
41757,b22,0,0
41757,b23,0,0
41757,b24,0,0
41757,c01,0,0
41757,c02,1,0
41757,c03,0,0
41757,c04,0,0
41757,c05,0,0
41757,c06,0,0
41757,c07,0,0
41757,c08,0,0
41757,c09,0,0
41757,c10,0,0
41757,c11,0,0
41757,c12,1,0
41757,c13,0,0
41757,c14,0,0
41757,c15,0,0
41757,c16,0,0
41757,c17,0,0
41757,c18,0,0
41757,c19,0,0
41757,c20,0,0
41757,c21,0,0
41757,c22,0,0
41757,c23,0,0
41757,c24,0,0
41757,d01,0,0
41757,d02,0,0
41757,d03,0,0
41757,d04,0,0
41757,d05,0,0
41757,d06,0,0
41757,d07,0,0
41757,d08,0,0
41757,d09,0,0
41757,d10,0,0
41757,d11,1,0
41757,d12,1,0
41757,d13,0,0
41757,d14,0,0
41757,d15,0,0
41757,d16,0,0
41757,d17,0,0
41757,d18,0,0
41757,d19,0,0
41757,d20,0,0
41757,d21,0,0
41757,d22,0,0
41757,d23,0,0
41757,d24,0,0
41757,e01,0,0
41757,e02,0,0
41757,e03,0,0
41757,e04,0,0
41757,e05,0,0
41757,e06,0,0
41757,e07,0,0
41757,e08,0,0
41757,e09,0,0
41757,e10,0,0
41757,e11,0,0
41757,e12,0,0
41757,e13,0,0
41757,e14,0,0
41757,e15,0,0
41757,e16,0,0
41757,e17,0,0
41757,e18,0,0
41757,e19,0,0
41757,e20,0,0
41757,e21,0,0
41757,e22,0,0
41757,e23,0,0
41757,e24,0,0
41757,f01,1,0
41757,f02,0,0
41757,f03,0,0
41757,f04,0,0
41757,f05,0,0
41757,f06,0,0
41757,f07,0,0
41757,f08,0,0
41757,f09,0,0
41757,f10,0,0
41757,f11,0,0
41757,f12,1,0
41757,f13,0,0
41757,f14,0,0
41757,f15,0,0
41757,f16,0,0
41757,f17,0,0
41757,f18,0,0
41757,f19,0,0
41757,f20,0,0
41757,f21,0,0
41757,f22,1,0
41757,f23,0,0
41757,f24,0,0
41757,g01,0,0
41757,g02,0,0
41757,g03,0,0
41757,g04,0,0
41757,g05,0,0
41757,g06,0,0
41757,g07,0,0
41757,g08,0,0
41757,g09,0,0
41757,g10,0,0
41757,g11,0,0
41757,g12,0,0
41757,g13,0,0
41757,g14,0,0
41757,g15,0,0
41757,g16,0,0
41757,g17,0,0
41757,g18,0,0
41757,g19,0,0
41757,g20,0,0
41757,g21,0,0
41757,g22,0,0
41757,g23,0,0
41757,g24,0,0
41757,h01,0,0
41757,h02,0,0
41757,h03,0,0
41757,h04,0,0
41757,h05,0,0
41757,h06,0,0
41757,h07,0,0
41757,h08,0,0
41757,h09,0,0
41757,h10,0,0
41757,h11,0,0
41757,h12,0,0
41757,h13,1,0
41757,h14,0,0
41757,h15,0,0
41757,h16,0,0
41757,h17,0,0
41757,h18,0,0
41757,h19,0,0
41757,h20,0,0
41757,h21,0,0
41757,h22,0,0
41757,h23,0,0
41757,h24,0,0
41757,i01,0,0
41757,i02,0,0
41757,i03,0,0
41757,i04,0,0
41757,i05,0,0
41757,i06,0,0
41757,i07,0,0
41757,i08,0,0
41757,i09,0,0
41757,i10,0,0
41757,i11,0,0
41757,i12,0,0
41757,i13,0,0
41757,i14,0,0
41757,i15,1,0
41757,i16,0,0
41757,i17,0,0
41757,i18,0,0
41757,i19,0,0
41757,i20,1,0
41757,i21,1,0
41757,i22,0,0
41757,i23,0,0
41757,i24,0,0
41757,j01,0,0
41757,j02,0,0
41757,j03,0,0
41757,j04,0,0
41757,j05,0,0
41757,j06,0,0
41757,j07,0,0
41757,j08,0,0
41757,j09,0,0
41757,j10,0,0
41757,j11,0,0
41757,j12,0,0
41757,j13,0,0
41757,j14,0,0
41757,j15,0,0
41757,j16,0,0
41757,j17,0,0
41757,j18,0,0
41757,j19,0,0
41757,j20,0,0
41757,j21,0,0
41757,j22,0,0
41757,j23,1,0
41757,j24,0,0
41757,k01,0,0
41757,k02,1,0
41757,k03,0,0
41757,k04,1,0
41757,k05,0,0
41757,k06,1,0
41757,k07,0,0
41757,k08,0,0
41757,k09,0,0
41757,k10,0,0
41757,k11,0,0
41757,k12,0,0
41757,k13,0,0
41757,k14,0,0
41757,k15,0,0
41757,k16,0,0
41757,k17,0,0
41757,k18,1,0
41757,k19,0,0
41757,k20,0,0
41757,k21,0,0
41757,k22,0,0
41757,k23,0,0
41757,k24,0,0
41757,l01,0,0
41757,l02,0,0
41757,l03,0,0
41757,l04,2,0
41757,l05,0,0
41757,l06,1,0
41757,l07,0,0
41757,l08,0,0
41757,l09,0,0
41757,l10,0,0
41757,l11,0,0
41757,l12,0,0
41757,l13,0,0
41757,l14,0,0
41757,l15,0,0
41757,l16,0,0
41757,l17,0,0
41757,l18,1,0
41757,l19,0,0
41757,l20,0,0
41757,l21,0,0
41757,l22,0,0
41757,l23,0,0
41757,l24,0,0
41757,m01,0,0
41757,m02,0,0
41757,m03,0,0
41757,m04,0,0
41757,m05,1,0
41757,m06,0,0
41757,m07,0,0
41757,m08,0,0
41757,m09,0,0
41757,m10,0,0
41757,m11,0,0
41757,m12,0,0
41757,m13,0,0
41757,m14,0,0
41757,m15,1,0
41757,m16,0,0
41757,m17,1,0
41757,m18,0,0
41757,m19,0,0
41757,m20,0,0
41757,m21,0,0
41757,m22,0,0
41757,m23,0,0
41757,m24,0,0
41757,n01,0,0
41757,n02,0,0
41757,n03,0,0
41757,n04,1,0
41757,n05,0,0
41757,n06,1,0
41757,n07,0,0
41757,n08,0,0
41757,n09,0,0
41757,n10,0,0
41757,n11,0,0
41757,n12,0,0
41757,n13,0,0
41757,n14,0,0
41757,n15,0,0
41757,n16,0,0
41757,n17,0,0
41757,n18,0,0
41757,n19,0,0
41757,n20,0,0
41757,n21,0,0
41757,n22,0,0
41757,n23,0,0
41757,n24,0,0
41757,o01,0,0
41757,o02,0,0
41757,o03,0,0
41757,o04,0,0
41757,o05,0,0
41757,o06,0,0
41757,o07,0,0
41757,o08,0,0
41757,o09,0,0
41757,o10,0,0
41757,o11,0,0
41757,o12,0,0
41757,o13,0,0
41757,o14,0,0
41757,o15,0,0
41757,o16,0,0
41757,o17,1,0
41757,o18,0,0
41757,o19,1,0
41757,o20,0,0
41757,o21,0,0
41757,o22,0,0
41757,o23,0,0
41757,o24,0,0
41757,p01,0,0
41757,p02,0,0
41757,p03,0,0
41757,p04,0,0
41757,p05,0,0
41757,p06,0,0
41757,p07,0,0
41757,p08,0,0
41757,p09,0,0
41757,p10,0,0
41757,p11,0,2
41757,p12,0,0
41757,p13,0,0
41757,p14,0,0
41757,p15,0,0
41757,p16,0,0
41757,p17,0,0
41757,p18,0,0
41757,p19,0,0
41757,p20,0,0
41757,p21,0,0
41757,p22,0,0
41757,p23,1,0
41757,p24,0,0
